Sessione;Elezione;Nome_Elezione;Sezione;Municipio;Lista;Voti
2024-06-08;1;Elezione del Parlamento Europeo;1339;8;Alternativa Popolare;2
2024-06-08;1;Elezione del Parlamento Europeo;1339;8;Azione - Siamo Europei;2
2024-06-08;1;Elezione del Parlamento Europeo;1339;8;Forza Italia - Noi Moderati - PPE;25
2024-06-08;1;Elezione del Parlamento Europeo;1339;8;Fratelli D'Italia;70
2024-06-08;1;Elezione del Parlamento Europeo;1339;8;Lega Salvini Premier;27
2024-06-08;1;Elezione del Parlamento Europeo;1339;8;Libertà;3
2024-06-08;1;Elezione del Parlamento Europeo;1339;8;Movimento 5 Stelle;15
2024-06-08;1;Elezione del Parlamento Europeo;1339;8;Pace Terra Dignità;10
2024-06-08;1;Elezione del Parlamento Europeo;1339;8;Partito Democratico;49
2024-06-08;1;Elezione del Parlamento Europeo;1339;8;Rassemblement Valdôtain;1
2024-06-08;1;Elezione del Parlamento Europeo;1339;8;Stati Uniti D'Europa;15
2024-06-08;1;Elezione del Parlamento Europeo;1340;8;Alleanza Verdi e Sinistra;35
2024-06-08;1;Elezione del Parlamento Europeo;1340;8;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;1340;8;Azione - Siamo Europei;13
2024-06-08;1;Elezione del Parlamento Europeo;1340;8;Forza Italia - Noi Moderati - PPE;30
2024-06-08;1;Elezione del Parlamento Europeo;1340;8;Fratelli D'Italia;91
2024-06-08;1;Elezione del Parlamento Europeo;1340;8;Lega Salvini Premier;40
2024-06-08;1;Elezione del Parlamento Europeo;1340;8;Libertà;2
2024-06-08;1;Elezione del Parlamento Europeo;1340;8;Movimento 5 Stelle;33
2024-06-08;1;Elezione del Parlamento Europeo;1340;8;Pace Terra Dignità;11
2024-06-08;1;Elezione del Parlamento Europeo;1340;8;Partito Democratico;106
2024-06-08;1;Elezione del Parlamento Europeo;1340;8;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;1340;8;Stati Uniti D'Europa;11
2024-06-08;1;Elezione del Parlamento Europeo;1341;9;Alleanza Verdi e Sinistra;100
2024-06-08;1;Elezione del Parlamento Europeo;1341;9;Alternativa Popolare;2
2024-06-08;1;Elezione del Parlamento Europeo;1341;9;Azione - Siamo Europei;21
2024-06-08;1;Elezione del Parlamento Europeo;1341;9;Forza Italia - Noi Moderati - PPE;34
2024-06-08;1;Elezione del Parlamento Europeo;1341;9;Fratelli D'Italia;104
2024-06-08;1;Elezione del Parlamento Europeo;1341;9;Lega Salvini Premier;28
2024-06-08;1;Elezione del Parlamento Europeo;1341;9;Libertà;9
2024-06-08;1;Elezione del Parlamento Europeo;1341;9;Movimento 5 Stelle;31
2024-06-08;1;Elezione del Parlamento Europeo;1341;9;Pace Terra Dignità;16
2024-06-08;1;Elezione del Parlamento Europeo;1341;9;Partito Democratico;174
2024-06-08;1;Elezione del Parlamento Europeo;1341;9;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;1341;9;Stati Uniti D'Europa;23
2024-06-08;1;Elezione del Parlamento Europeo;1342;9;Alleanza Verdi e Sinistra;35
2024-06-08;1;Elezione del Parlamento Europeo;1342;9;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;1342;9;Azione - Siamo Europei;16
2024-06-08;1;Elezione del Parlamento Europeo;1342;9;Forza Italia - Noi Moderati - PPE;30
2024-06-08;1;Elezione del Parlamento Europeo;1342;9;Fratelli D'Italia;69
2024-06-08;1;Elezione del Parlamento Europeo;1342;9;Lega Salvini Premier;18
2024-06-08;1;Elezione del Parlamento Europeo;1342;9;Libertà;4
2024-06-08;1;Elezione del Parlamento Europeo;1342;9;Movimento 5 Stelle;27
2024-06-08;1;Elezione del Parlamento Europeo;1342;9;Pace Terra Dignità;8
2024-06-08;1;Elezione del Parlamento Europeo;1342;9;Partito Democratico;92
2024-06-08;1;Elezione del Parlamento Europeo;1342;9;Rassemblement Valdôtain;1
2024-06-08;1;Elezione del Parlamento Europeo;1342;9;Stati Uniti D'Europa;17
2024-06-08;1;Elezione del Parlamento Europeo;1343;2;Alleanza Verdi e Sinistra;44
2024-06-08;1;Elezione del Parlamento Europeo;1343;2;Alternativa Popolare;2
2024-06-08;1;Elezione del Parlamento Europeo;1343;2;Azione - Siamo Europei;29
2024-06-08;1;Elezione del Parlamento Europeo;1343;2;Forza Italia - Noi Moderati - PPE;28
2024-06-08;1;Elezione del Parlamento Europeo;1343;2;Fratelli D'Italia;75
2024-06-08;1;Elezione del Parlamento Europeo;1343;2;Lega Salvini Premier;34
2024-06-08;1;Elezione del Parlamento Europeo;1343;2;Libertà;1
2024-06-08;1;Elezione del Parlamento Europeo;1343;2;Movimento 5 Stelle;31
2024-06-08;1;Elezione del Parlamento Europeo;1343;2;Pace Terra Dignità;13
2024-06-08;1;Elezione del Parlamento Europeo;1343;2;Partito Democratico;158
2024-06-08;1;Elezione del Parlamento Europeo;1343;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;1343;2;Stati Uniti D'Europa;20
2024-06-08;1;Elezione del Parlamento Europeo;1345;9;Alleanza Verdi e Sinistra;39
2024-06-08;1;Elezione del Parlamento Europeo;1345;9;Alternativa Popolare;2
2024-06-08;1;Elezione del Parlamento Europeo;1345;9;Azione - Siamo Europei;12
2024-06-08;1;Elezione del Parlamento Europeo;1345;9;Forza Italia - Noi Moderati - PPE;23
2024-06-08;1;Elezione del Parlamento Europeo;1345;9;Fratelli D'Italia;78
2024-06-08;1;Elezione del Parlamento Europeo;1345;9;Lega Salvini Premier;23
2024-06-08;1;Elezione del Parlamento Europeo;1345;9;Libertà;4
2024-06-08;1;Elezione del Parlamento Europeo;1345;9;Movimento 5 Stelle;22
2024-06-08;1;Elezione del Parlamento Europeo;1345;9;Pace Terra Dignità;9
2024-06-08;1;Elezione del Parlamento Europeo;1345;9;Partito Democratico;71
2024-06-08;1;Elezione del Parlamento Europeo;1345;9;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;1345;9;Stati Uniti D'Europa;20
2024-06-08;1;Elezione del Parlamento Europeo;1346;9;Alleanza Verdi e Sinistra;28
2024-06-08;1;Elezione del Parlamento Europeo;1346;9;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;1346;9;Azione - Siamo Europei;6
2024-06-08;1;Elezione del Parlamento Europeo;1346;9;Forza Italia - Noi Moderati - PPE;29
2024-06-08;1;Elezione del Parlamento Europeo;1346;9;Fratelli D'Italia;56
2024-06-08;1;Elezione del Parlamento Europeo;1346;9;Lega Salvini Premier;27
2024-06-08;1;Elezione del Parlamento Europeo;1346;9;Libertà;0
2024-06-08;1;Elezione del Parlamento Europeo;1346;9;Movimento 5 Stelle;14
2024-06-08;1;Elezione del Parlamento Europeo;1346;9;Pace Terra Dignità;9
2024-06-08;1;Elezione del Parlamento Europeo;1346;9;Partito Democratico;63
2024-06-08;1;Elezione del Parlamento Europeo;1346;9;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;1346;9;Stati Uniti D'Europa;15
2024-06-08;1;Elezione del Parlamento Europeo;1348;3;Alleanza Verdi e Sinistra;84
2024-06-08;1;Elezione del Parlamento Europeo;1348;3;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;1348;3;Azione - Siamo Europei;43
2024-06-08;1;Elezione del Parlamento Europeo;1348;3;Forza Italia - Noi Moderati - PPE;44
2024-06-08;1;Elezione del Parlamento Europeo;1348;3;Fratelli D'Italia;85
2024-06-08;1;Elezione del Parlamento Europeo;1348;3;Lega Salvini Premier;24
2024-06-08;1;Elezione del Parlamento Europeo;1348;3;Libertà;6
2024-06-08;1;Elezione del Parlamento Europeo;1348;3;Movimento 5 Stelle;34
2024-06-08;1;Elezione del Parlamento Europeo;1348;3;Pace Terra Dignità;14
2024-06-08;1;Elezione del Parlamento Europeo;1348;3;Partito Democratico;178
2024-06-08;1;Elezione del Parlamento Europeo;1348;3;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;1348;3;Stati Uniti D'Europa;32
2024-06-08;1;Elezione del Parlamento Europeo;1349;4;Alleanza Verdi e Sinistra;36
2024-06-08;1;Elezione del Parlamento Europeo;1349;4;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;1349;4;Azione - Siamo Europei;15
2024-06-08;1;Elezione del Parlamento Europeo;1349;4;Forza Italia - Noi Moderati - PPE;29
2024-06-08;1;Elezione del Parlamento Europeo;1349;4;Fratelli D'Italia;62
2024-06-08;1;Elezione del Parlamento Europeo;1349;4;Lega Salvini Premier;21
2024-06-08;1;Elezione del Parlamento Europeo;1349;4;Libertà;3
2024-06-08;1;Elezione del Parlamento Europeo;1349;4;Movimento 5 Stelle;14
2024-06-08;1;Elezione del Parlamento Europeo;1349;4;Pace Terra Dignità;11
2024-06-08;1;Elezione del Parlamento Europeo;1349;4;Partito Democratico;91
2024-06-08;1;Elezione del Parlamento Europeo;1349;4;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;1349;4;Stati Uniti D'Europa;11
2024-06-08;1;Elezione del Parlamento Europeo;1350;2;Alleanza Verdi e Sinistra;52
2024-06-08;1;Elezione del Parlamento Europeo;1350;2;Alternativa Popolare;2
2024-06-08;1;Elezione del Parlamento Europeo;1350;2;Azione - Siamo Europei;29
2024-06-08;1;Elezione del Parlamento Europeo;1350;2;Forza Italia - Noi Moderati - PPE;29
2024-06-08;1;Elezione del Parlamento Europeo;1350;2;Fratelli D'Italia;110
2024-06-08;1;Elezione del Parlamento Europeo;1350;2;Lega Salvini Premier;32
2024-06-08;1;Elezione del Parlamento Europeo;1350;2;Libertà;2
2024-06-08;1;Elezione del Parlamento Europeo;1350;2;Movimento 5 Stelle;25
2024-06-08;1;Elezione del Parlamento Europeo;1350;2;Pace Terra Dignità;9
2024-06-08;1;Elezione del Parlamento Europeo;1350;2;Partito Democratico;138
2024-06-08;1;Elezione del Parlamento Europeo;1350;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;1350;2;Stati Uniti D'Europa;24
2024-06-08;1;Elezione del Parlamento Europeo;1351;9;Alleanza Verdi e Sinistra;15
2024-06-08;1;Elezione del Parlamento Europeo;1351;9;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;1351;9;Azione - Siamo Europei;10
2024-06-08;1;Elezione del Parlamento Europeo;1351;9;Forza Italia - Noi Moderati - PPE;17
2024-06-08;1;Elezione del Parlamento Europeo;1351;9;Fratelli D'Italia;38
2024-06-08;1;Elezione del Parlamento Europeo;1351;9;Lega Salvini Premier;26
2024-06-08;1;Elezione del Parlamento Europeo;1351;9;Libertà;1
2024-06-08;1;Elezione del Parlamento Europeo;1351;9;Movimento 5 Stelle;21
2024-06-08;1;Elezione del Parlamento Europeo;1351;9;Pace Terra Dignità;4
2024-06-08;1;Elezione del Parlamento Europeo;1351;9;Partito Democratico;49
2024-06-08;1;Elezione del Parlamento Europeo;1351;9;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;1351;9;Stati Uniti D'Europa;15
2024-06-08;1;Elezione del Parlamento Europeo;1352;1;Alleanza Verdi e Sinistra;34
2024-06-08;1;Elezione del Parlamento Europeo;1352;1;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;1352;1;Azione - Siamo Europei;55
2024-06-08;1;Elezione del Parlamento Europeo;1352;1;Forza Italia - Noi Moderati - PPE;49
2024-06-08;1;Elezione del Parlamento Europeo;1352;1;Fratelli D'Italia;95
2024-06-08;1;Elezione del Parlamento Europeo;1352;1;Lega Salvini Premier;26
2024-06-08;1;Elezione del Parlamento Europeo;1352;1;Libertà;1
2024-06-08;1;Elezione del Parlamento Europeo;1352;1;Movimento 5 Stelle;7
2024-06-08;1;Elezione del Parlamento Europeo;1352;1;Pace Terra Dignità;6
2024-06-08;1;Elezione del Parlamento Europeo;1352;1;Partito Democratico;132
2024-06-08;1;Elezione del Parlamento Europeo;1352;1;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;1352;1;Stati Uniti D'Europa;37
2024-06-08;1;Elezione del Parlamento Europeo;1354;8;Alleanza Verdi e Sinistra;37
2024-06-08;1;Elezione del Parlamento Europeo;1354;8;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;1354;8;Azione - Siamo Europei;21
2024-06-08;1;Elezione del Parlamento Europeo;1354;8;Forza Italia - Noi Moderati - PPE;23
2024-06-08;1;Elezione del Parlamento Europeo;1354;8;Fratelli D'Italia;92
2024-06-08;1;Elezione del Parlamento Europeo;1354;8;Lega Salvini Premier;33
2024-06-08;1;Elezione del Parlamento Europeo;1354;8;Libertà;4
2024-06-08;1;Elezione del Parlamento Europeo;1354;8;Movimento 5 Stelle;20
2024-06-08;1;Elezione del Parlamento Europeo;1354;8;Pace Terra Dignità;14
2024-06-08;1;Elezione del Parlamento Europeo;1354;8;Partito Democratico;151
2024-06-08;1;Elezione del Parlamento Europeo;1354;8;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;1354;8;Stati Uniti D'Europa;17
2024-06-08;1;Elezione del Parlamento Europeo;1357;6;Alleanza Verdi e Sinistra;44
2024-06-08;1;Elezione del Parlamento Europeo;1357;6;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;1357;6;Azione - Siamo Europei;34
2024-06-08;1;Elezione del Parlamento Europeo;1357;6;Forza Italia - Noi Moderati - PPE;42
2024-06-08;1;Elezione del Parlamento Europeo;1357;6;Fratelli D'Italia;70
2024-06-08;1;Elezione del Parlamento Europeo;1357;6;Lega Salvini Premier;23
2024-06-08;1;Elezione del Parlamento Europeo;1357;6;Libertà;0
2024-06-08;1;Elezione del Parlamento Europeo;1357;6;Movimento 5 Stelle;7
2024-06-08;1;Elezione del Parlamento Europeo;1357;6;Pace Terra Dignità;10
2024-06-08;1;Elezione del Parlamento Europeo;1357;6;Partito Democratico;165
2024-06-08;1;Elezione del Parlamento Europeo;1357;6;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;1357;6;Stati Uniti D'Europa;43
2024-06-08;1;Elezione del Parlamento Europeo;1358;6;Alleanza Verdi e Sinistra;59
2024-06-08;1;Elezione del Parlamento Europeo;1358;6;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;1358;6;Azione - Siamo Europei;35
2024-06-08;1;Elezione del Parlamento Europeo;1358;6;Forza Italia - Noi Moderati - PPE;23
2024-06-08;1;Elezione del Parlamento Europeo;1358;6;Fratelli D'Italia;89
2024-06-08;1;Elezione del Parlamento Europeo;1358;6;Lega Salvini Premier;25
2024-06-08;1;Elezione del Parlamento Europeo;1358;6;Libertà;1
2024-06-08;1;Elezione del Parlamento Europeo;1358;6;Movimento 5 Stelle;6
2024-06-08;1;Elezione del Parlamento Europeo;1358;6;Pace Terra Dignità;16
2024-06-08;1;Elezione del Parlamento Europeo;1358;6;Partito Democratico;125
2024-06-08;1;Elezione del Parlamento Europeo;1358;6;Rassemblement Valdôtain;1
2024-06-08;1;Elezione del Parlamento Europeo;1358;6;Stati Uniti D'Europa;31
2024-06-08;1;Elezione del Parlamento Europeo;1359;7;Alleanza Verdi e Sinistra;21
2024-06-08;1;Elezione del Parlamento Europeo;1359;7;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;1359;7;Azione - Siamo Europei;40
2024-06-08;1;Elezione del Parlamento Europeo;1359;7;Forza Italia - Noi Moderati - PPE;70
2024-06-08;1;Elezione del Parlamento Europeo;1359;7;Fratelli D'Italia;140
2024-06-08;1;Elezione del Parlamento Europeo;1359;7;Lega Salvini Premier;20
2024-06-08;1;Elezione del Parlamento Europeo;1359;7;Libertà;3
2024-06-08;1;Elezione del Parlamento Europeo;1359;7;Movimento 5 Stelle;17
2024-06-08;1;Elezione del Parlamento Europeo;1359;7;Pace Terra Dignità;5
2024-06-08;1;Elezione del Parlamento Europeo;1359;7;Partito Democratico;155
2024-06-08;1;Elezione del Parlamento Europeo;1359;7;Rassemblement Valdôtain;1
2024-06-08;1;Elezione del Parlamento Europeo;1359;7;Stati Uniti D'Europa;43
2024-06-08;1;Elezione del Parlamento Europeo;1361;8;Alleanza Verdi e Sinistra;63
2024-06-08;1;Elezione del Parlamento Europeo;1361;8;Alternativa Popolare;2
2024-06-08;1;Elezione del Parlamento Europeo;1361;8;Azione - Siamo Europei;49
2024-06-08;1;Elezione del Parlamento Europeo;1361;8;Forza Italia - Noi Moderati - PPE;42
2024-06-08;1;Elezione del Parlamento Europeo;1361;8;Fratelli D'Italia;124
2024-06-08;1;Elezione del Parlamento Europeo;1361;8;Lega Salvini Premier;30
2024-06-08;1;Elezione del Parlamento Europeo;1361;8;Libertà;0
2024-06-08;1;Elezione del Parlamento Europeo;1361;8;Movimento 5 Stelle;30
2024-06-08;1;Elezione del Parlamento Europeo;1361;8;Pace Terra Dignità;14
2024-06-08;1;Elezione del Parlamento Europeo;1361;8;Partito Democratico;219
2024-06-08;1;Elezione del Parlamento Europeo;1361;8;Rassemblement Valdôtain;1
2024-06-08;1;Elezione del Parlamento Europeo;1361;8;Stati Uniti D'Europa;36
2024-06-08;1;Elezione del Parlamento Europeo;1362;8;Alleanza Verdi e Sinistra;44
2024-06-08;1;Elezione del Parlamento Europeo;1362;8;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;1362;8;Azione - Siamo Europei;27
2024-06-08;1;Elezione del Parlamento Europeo;1362;8;Forza Italia - Noi Moderati - PPE;29
2024-06-08;1;Elezione del Parlamento Europeo;1362;8;Fratelli D'Italia;108
2024-06-08;1;Elezione del Parlamento Europeo;1362;8;Lega Salvini Premier;25
2024-06-08;1;Elezione del Parlamento Europeo;1362;8;Libertà;1
2024-06-08;1;Elezione del Parlamento Europeo;1362;8;Movimento 5 Stelle;21
2024-06-08;1;Elezione del Parlamento Europeo;1362;8;Pace Terra Dignità;14
2024-06-08;1;Elezione del Parlamento Europeo;1362;8;Partito Democratico;151
2024-06-08;1;Elezione del Parlamento Europeo;1362;8;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;1362;8;Stati Uniti D'Europa;34
2024-06-08;1;Elezione del Parlamento Europeo;1366;3;Alleanza Verdi e Sinistra;57
2024-06-08;1;Elezione del Parlamento Europeo;1366;3;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;1366;3;Azione - Siamo Europei;36
2024-06-08;1;Elezione del Parlamento Europeo;1366;3;Forza Italia - Noi Moderati - PPE;34
2024-06-08;1;Elezione del Parlamento Europeo;1366;3;Fratelli D'Italia;88
2024-06-08;1;Elezione del Parlamento Europeo;1366;3;Lega Salvini Premier;13
2024-06-08;1;Elezione del Parlamento Europeo;1366;3;Libertà;0
2024-06-08;1;Elezione del Parlamento Europeo;1366;3;Movimento 5 Stelle;13
2024-06-08;1;Elezione del Parlamento Europeo;1366;3;Pace Terra Dignità;16
2024-06-08;1;Elezione del Parlamento Europeo;1366;3;Partito Democratico;191
2024-06-08;1;Elezione del Parlamento Europeo;1366;3;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;1366;3;Stati Uniti D'Europa;30
2024-06-08;1;Elezione del Parlamento Europeo;1368;3;Alleanza Verdi e Sinistra;60
2024-06-08;1;Elezione del Parlamento Europeo;1368;3;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;1368;3;Azione - Siamo Europei;43
2024-06-08;1;Elezione del Parlamento Europeo;1368;3;Forza Italia - Noi Moderati - PPE;42
2024-06-08;1;Elezione del Parlamento Europeo;1368;3;Fratelli D'Italia;86
2024-06-08;1;Elezione del Parlamento Europeo;1368;3;Lega Salvini Premier;19
2024-06-08;1;Elezione del Parlamento Europeo;1368;3;Libertà;1
2024-06-08;1;Elezione del Parlamento Europeo;1368;3;Movimento 5 Stelle;24
2024-06-08;1;Elezione del Parlamento Europeo;1368;3;Pace Terra Dignità;12
2024-06-08;1;Elezione del Parlamento Europeo;1368;3;Partito Democratico;202
2024-06-08;1;Elezione del Parlamento Europeo;1368;3;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;1368;3;Stati Uniti D'Europa;47
2024-06-08;1;Elezione del Parlamento Europeo;1369;2;Alleanza Verdi e Sinistra;65
2024-06-08;1;Elezione del Parlamento Europeo;1369;2;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;1369;2;Azione - Siamo Europei;13
2024-06-08;1;Elezione del Parlamento Europeo;1369;2;Forza Italia - Noi Moderati - PPE;28
2024-06-08;1;Elezione del Parlamento Europeo;1369;2;Fratelli D'Italia;78
2024-06-08;1;Elezione del Parlamento Europeo;1369;2;Lega Salvini Premier;29
2024-06-08;1;Elezione del Parlamento Europeo;1369;2;Libertà;4
2024-06-08;1;Elezione del Parlamento Europeo;1369;2;Movimento 5 Stelle;30
2024-06-08;1;Elezione del Parlamento Europeo;1369;2;Pace Terra Dignità;11
2024-06-08;1;Elezione del Parlamento Europeo;1369;2;Partito Democratico;161
2024-06-08;1;Elezione del Parlamento Europeo;1369;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;1369;2;Stati Uniti D'Europa;19
2024-06-08;1;Elezione del Parlamento Europeo;1371;2;Alleanza Verdi e Sinistra;86
2024-06-08;1;Elezione del Parlamento Europeo;1371;2;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;1371;2;Azione - Siamo Europei;27
2024-06-08;1;Elezione del Parlamento Europeo;1371;2;Forza Italia - Noi Moderati - PPE;36
2024-06-08;1;Elezione del Parlamento Europeo;1371;2;Fratelli D'Italia;96
2024-06-08;1;Elezione del Parlamento Europeo;1371;2;Lega Salvini Premier;57
2024-06-08;1;Elezione del Parlamento Europeo;1371;2;Libertà;5
2024-06-08;1;Elezione del Parlamento Europeo;1371;2;Movimento 5 Stelle;46
2024-06-08;1;Elezione del Parlamento Europeo;1371;2;Pace Terra Dignità;25
2024-06-08;1;Elezione del Parlamento Europeo;1371;2;Partito Democratico;170
2024-06-08;1;Elezione del Parlamento Europeo;1371;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;1371;2;Stati Uniti D'Europa;22
2024-06-08;1;Elezione del Parlamento Europeo;1373;2;Alleanza Verdi e Sinistra;25
2024-06-08;1;Elezione del Parlamento Europeo;1373;2;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;1373;2;Azione - Siamo Europei;21
2024-06-08;1;Elezione del Parlamento Europeo;1373;2;Forza Italia - Noi Moderati - PPE;18
2024-06-08;1;Elezione del Parlamento Europeo;1373;2;Fratelli D'Italia;73
2024-06-08;1;Elezione del Parlamento Europeo;1373;2;Lega Salvini Premier;34
2024-06-08;1;Elezione del Parlamento Europeo;1373;2;Libertà;3
2024-06-08;1;Elezione del Parlamento Europeo;1373;2;Movimento 5 Stelle;22
2024-06-08;1;Elezione del Parlamento Europeo;1373;2;Pace Terra Dignità;8
2024-06-08;1;Elezione del Parlamento Europeo;1373;2;Partito Democratico;111
2024-06-08;1;Elezione del Parlamento Europeo;1373;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;1373;2;Stati Uniti D'Europa;10
2024-06-08;1;Elezione del Parlamento Europeo;1374;3;Alleanza Verdi e Sinistra;83
2024-06-08;1;Elezione del Parlamento Europeo;1374;3;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;1374;3;Azione - Siamo Europei;26
2024-06-08;1;Elezione del Parlamento Europeo;1374;3;Forza Italia - Noi Moderati - PPE;34
2024-06-08;1;Elezione del Parlamento Europeo;1374;3;Fratelli D'Italia;61
2024-06-08;1;Elezione del Parlamento Europeo;1374;3;Lega Salvini Premier;16
2024-06-08;1;Elezione del Parlamento Europeo;1374;3;Libertà;0
2024-06-08;1;Elezione del Parlamento Europeo;1374;3;Movimento 5 Stelle;15
2024-06-08;1;Elezione del Parlamento Europeo;1374;3;Pace Terra Dignità;7
2024-06-08;1;Elezione del Parlamento Europeo;1374;3;Partito Democratico;191
2024-06-08;1;Elezione del Parlamento Europeo;1374;3;Rassemblement Valdôtain;1
2024-06-08;1;Elezione del Parlamento Europeo;1374;3;Stati Uniti D'Europa;29
2024-06-08;1;Elezione del Parlamento Europeo;1375;3;Alleanza Verdi e Sinistra;49
2024-06-08;1;Elezione del Parlamento Europeo;1375;3;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;1375;3;Azione - Siamo Europei;21
2024-06-08;1;Elezione del Parlamento Europeo;1375;3;Forza Italia - Noi Moderati - PPE;27
2024-06-08;1;Elezione del Parlamento Europeo;1375;3;Fratelli D'Italia;79
2024-06-08;1;Elezione del Parlamento Europeo;1375;3;Lega Salvini Premier;28
2024-06-08;1;Elezione del Parlamento Europeo;1375;3;Libertà;2
2024-06-08;1;Elezione del Parlamento Europeo;1375;3;Movimento 5 Stelle;12
2024-06-08;1;Elezione del Parlamento Europeo;1375;3;Pace Terra Dignità;7
2024-06-08;1;Elezione del Parlamento Europeo;1375;3;Partito Democratico;155
2024-06-08;1;Elezione del Parlamento Europeo;1375;3;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;1375;3;Stati Uniti D'Europa;25
2024-06-08;1;Elezione del Parlamento Europeo;1377;4;Alleanza Verdi e Sinistra;57
2024-06-08;1;Elezione del Parlamento Europeo;1377;4;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;1377;4;Azione - Siamo Europei;41
2024-06-08;1;Elezione del Parlamento Europeo;1377;4;Forza Italia - Noi Moderati - PPE;37
2024-06-08;1;Elezione del Parlamento Europeo;1377;4;Fratelli D'Italia;95
2024-06-08;1;Elezione del Parlamento Europeo;1377;4;Lega Salvini Premier;24
2024-06-08;1;Elezione del Parlamento Europeo;1377;4;Libertà;4
2024-06-08;1;Elezione del Parlamento Europeo;1377;4;Movimento 5 Stelle;18
2024-06-08;1;Elezione del Parlamento Europeo;1377;4;Pace Terra Dignità;12
2024-06-08;1;Elezione del Parlamento Europeo;1377;4;Partito Democratico;174
2024-06-08;1;Elezione del Parlamento Europeo;1377;4;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;1377;4;Stati Uniti D'Europa;35
2024-06-08;1;Elezione del Parlamento Europeo;1382;5;Alleanza Verdi e Sinistra;62
2024-06-08;1;Elezione del Parlamento Europeo;1382;5;Alternativa Popolare;4
2024-06-08;1;Elezione del Parlamento Europeo;1382;5;Azione - Siamo Europei;24
2024-06-08;1;Elezione del Parlamento Europeo;1382;5;Forza Italia - Noi Moderati - PPE;41
2024-06-08;1;Elezione del Parlamento Europeo;1382;5;Fratelli D'Italia;67
2024-06-08;1;Elezione del Parlamento Europeo;1382;5;Lega Salvini Premier;8
2024-06-08;1;Elezione del Parlamento Europeo;1382;5;Libertà;0
2024-06-08;1;Elezione del Parlamento Europeo;1382;5;Movimento 5 Stelle;15
2024-06-08;1;Elezione del Parlamento Europeo;1382;5;Pace Terra Dignità;8
2024-06-08;1;Elezione del Parlamento Europeo;1382;5;Partito Democratico;140
2024-06-08;1;Elezione del Parlamento Europeo;1382;5;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;1382;5;Stati Uniti D'Europa;26
2024-06-08;1;Elezione del Parlamento Europeo;1383;6;Alleanza Verdi e Sinistra;43
2024-06-08;1;Elezione del Parlamento Europeo;1383;6;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;1383;6;Azione - Siamo Europei;30
